Date;Period;Id;Name;TotalHeat;PercentageUsed;TotalCO2;TotalCost
09-03-2024 20:00;Winter;1;Gas Boiler 2;2.86;95.33;123.93;1601.60
09-03-2024 20:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
09-03-2024 21:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 21:00;Winter;1;Gas Boiler 2;2.83;94.33;122.63;1584.80
09-03-2024 21:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
09-03-2024 22:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 22:00;Winter;1;Gas Boiler 2;2.86;95.33;123.93;1601.60
09-03-2024 22:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
09-03-2024 23:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 23:00;Winter;1;Gas Boiler 2;2.78;92.67;120.47;1556.80
09-03-2024 23:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
10-03-2024 00:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 00:00;Winter;1;Gas Boiler 2;2.80;93.33;121.33;1568.00
10-03-2024 00:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
10-03-2024 01:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 01:00;Winter;1;Gas Boiler 2;2.80;93.33;121.33;1568.00
10-03-2024 01:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
10-03-2024 02:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 02:00;Winter;1;Gas Boiler 2;2.82;94.00;122.20;1579.20
10-03-2024 02:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
10-03-2024 03:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 03:00;Winter;1;Gas Boiler 2;2.95;98.33;127.83;1652.00
10-03-2024 03:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
10-03-2024 04:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 04:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
10-03-2024 04:00;Winter;2;Oil Boiler 1;0.73;18.25;60.23;489.10
10-03-2024 05:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 05:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
10-03-2024 05:00;Winter;2;Oil Boiler 1;0.90;22.50;74.25;603.00
10-03-2024 06:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 06:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
10-03-2024 06:00;Winter;2;Oil Boiler 1;1.11;27.75;91.57;743.70
10-03-2024 07:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 07:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
10-03-2024 07:00;Winter;2;Oil Boiler 1;0.62;15.50;51.15;415.40
10-03-2024 08:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 08:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
10-03-2024 08:00;Winter;2;Oil Boiler 1;0.64;16.00;52.80;428.80
10-03-2024 09:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 09:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
10-03-2024 09:00;Winter;2;Oil Boiler 1;0.44;11.00;36.30;294.80
10-03-2024 10:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 10:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
10-03-2024 10:00;Winter;2;Oil Boiler 1;0.26;6.50;21.45;174.20
10-03-2024 11:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 11:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
10-03-2024 11:00;Winter;2;Oil Boiler 1;0.03;0.75;2.48;20.10
10-03-2024 12:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 12:00;Winter;1;Gas Boiler 2;2.77;92.33;120.03;1551.20
10-03-2024 12:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
10-03-2024 13:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 13:00;Winter;1;Gas Boiler 2;2.72;90.67;117.87;1523.20
10-03-2024 13:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
10-03-2024 14:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 14:00;Winter;1;Gas Boiler 2;2.90;96.67;125.67;1624.00
10-03-2024 14:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
10-03-2024 15:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 15:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
10-03-2024 15:00;Winter;2;Oil Boiler 1;0.34;8.50;28.05;227.80
10-03-2024 16:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 16:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
10-03-2024 16:00;Winter;2;Oil Boiler 1;0.48;12.00;39.60;321.60
10-03-2024 17:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 17:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
10-03-2024 17:00;Winter;2;Oil Boiler 1;0.45;11.25;37.13;301.50
10-03-2024 18:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 18:00;Winter;1;Gas Boiler 2;2.92;97.33;126.53;1635.20
10-03-2024 18:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
10-03-2024 19:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 19:00;Winter;1;Gas Boiler 2;2.82;94.00;122.20;1579.20
10-03-2024 19:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
10-03-2024 20:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 20:00;Winter;1;Gas Boiler 2;2.78;92.67;120.47;1556.80
10-03-2024 20:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
10-03-2024 21:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 21:00;Winter;1;Gas Boiler 2;2.68;89.33;116.13;1500.80
10-03-2024 21:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
10-03-2024 22:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 22:00;Winter;1;Gas Boiler 2;2.56;85.33;110.93;1433.60
10-03-2024 22:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
10-03-2024 23:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
10-03-2024 23:00;Winter;1;Gas Boiler 2;2.46;82.00;106.60;1377.60
10-03-2024 23:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 00:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 00:00;Winter;1;Gas Boiler 2;2.35;78.33;101.83;1316.00
11-03-2024 00:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 01:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 01:00;Winter;1;Gas Boiler 2;2.31;77.00;100.10;1293.60
11-03-2024 01:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 02:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 02:00;Winter;1;Gas Boiler 2;2.37;79.00;102.70;1327.20
11-03-2024 02:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 03:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 03:00;Winter;1;Gas Boiler 2;2.43;81.00;105.30;1360.80
11-03-2024 03:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 04:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 04:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
11-03-2024 04:00;Winter;2;Oil Boiler 1;0.04;1.00;3.30;26.80
11-03-2024 05:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 05:00;Winter;1;Gas Boiler 2;2.96;98.67;128.27;1657.60
11-03-2024 05:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 06:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 06:00;Winter;1;Gas Boiler 2;2.96;98.67;128.27;1657.60
11-03-2024 06:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 07:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 07:00;Winter;1;Gas Boiler 2;2.61;87.00;113.10;1461.60
11-03-2024 07:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 08:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 08:00;Winter;1;Gas Boiler 2;2.82;94.00;122.20;1579.20
11-03-2024 08:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 09:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 09:00;Winter;1;Gas Boiler 2;2.89;96.33;125.23;1618.40
11-03-2024 09:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 10:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 10:00;Winter;1;Gas Boiler 2;2.69;89.67;116.57;1506.40
11-03-2024 10:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 11:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 11:00;Winter;1;Gas Boiler 2;2.62;87.33;113.53;1467.20
11-03-2024 11:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 12:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 12:00;Winter;1;Gas Boiler 2;2.50;83.33;108.33;1400.00
11-03-2024 12:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 13:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 13:00;Winter;1;Gas Boiler 2;2.40;80.00;104.00;1344.00
11-03-2024 13:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 14:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 14:00;Winter;1;Gas Boiler 2;2.58;86.00;111.80;1444.80
11-03-2024 14:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 15:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 15:00;Winter;1;Gas Boiler 2;2.20;73.33;95.33;1232.00
11-03-2024 15:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 16:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 16:00;Winter;1;Gas Boiler 2;2.29;76.33;99.23;1282.40
11-03-2024 16:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 17:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 17:00;Winter;1;Gas Boiler 2;2.07;69.00;89.70;1159.20
11-03-2024 17:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 18:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 18:00;Winter;1;Gas Boiler 2;2.27;75.67;98.37;1271.20
11-03-2024 18:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 19:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 19:00;Winter;1;Gas Boiler 2;2.30;76.67;99.67;1288.00
11-03-2024 19:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 20:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 20:00;Winter;1;Gas Boiler 2;2.25;75.00;97.50;1260.00
11-03-2024 20:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 21:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 21:00;Winter;1;Gas Boiler 2;2.16;72.00;93.60;1209.60
11-03-2024 21:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 22:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 22:00;Winter;1;Gas Boiler 2;2.23;74.33;96.63;1248.80
11-03-2024 22:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
11-03-2024 23:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
11-03-2024 23:00;Winter;1;Gas Boiler 2;2.09;69.67;90.57;1170.40
11-03-2024 23:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 00:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 00:00;Winter;1;Gas Boiler 2;2.05;68.33;88.83;1148.00
12-03-2024 00:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 01:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 01:00;Winter;1;Gas Boiler 2;2.05;68.33;88.83;1148.00
12-03-2024 01:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 02:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 02:00;Winter;1;Gas Boiler 2;2.06;68.67;89.27;1153.60
12-03-2024 02:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 03:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 03:00;Winter;1;Gas Boiler 2;2.24;74.67;97.07;1254.40
12-03-2024 03:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 04:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 04:00;Winter;1;Gas Boiler 2;2.75;91.67;119.17;1540.00
12-03-2024 04:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 05:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 05:00;Winter;1;Gas Boiler 2;2.74;91.33;118.73;1534.40
12-03-2024 05:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 06:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 06:00;Winter;1;Gas Boiler 2;2.72;90.67;117.87;1523.20
12-03-2024 06:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 07:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 07:00;Winter;1;Gas Boiler 2;2.27;75.67;98.37;1271.20
12-03-2024 07:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 08:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 08:00;Winter;1;Gas Boiler 2;2.51;83.67;108.77;1405.60
12-03-2024 08:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 09:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 09:00;Winter;1;Gas Boiler 2;2.71;90.33;117.43;1517.60
12-03-2024 09:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 10:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 10:00;Winter;1;Gas Boiler 2;2.59;86.33;112.23;1450.40
12-03-2024 10:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 11:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 11:00;Winter;1;Gas Boiler 2;2.41;80.33;104.43;1349.60
12-03-2024 11:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 12:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 12:00;Winter;1;Gas Boiler 2;2.28;76.00;98.80;1276.80
12-03-2024 12:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 13:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 13:00;Winter;1;Gas Boiler 2;2.26;75.33;97.93;1265.60
12-03-2024 13:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 14:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 14:00;Winter;1;Gas Boiler 2;2.53;84.33;109.63;1416.80
12-03-2024 14:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 15:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 15:00;Winter;1;Gas Boiler 2;2.48;82.67;107.47;1388.80
12-03-2024 15:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 16:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 16:00;Winter;1;Gas Boiler 2;2.45;81.67;106.17;1372.00
12-03-2024 16:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 17:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 17:00;Winter;1;Gas Boiler 2;2.14;71.33;92.73;1198.40
12-03-2024 17:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 18:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 18:00;Winter;1;Gas Boiler 2;2.30;76.67;99.67;1288.00
12-03-2024 18:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 19:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 19:00;Winter;1;Gas Boiler 2;2.17;72.33;94.03;1215.20
12-03-2024 19:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 20:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 20:00;Winter;1;Gas Boiler 2;2.10;70.00;91.00;1176.00
12-03-2024 20:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 21:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 21:00;Winter;1;Gas Boiler 2;2.09;69.67;90.57;1170.40
12-03-2024 21:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 22:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 22:00;Winter;1;Gas Boiler 2;2.09;69.67;90.57;1170.40
12-03-2024 22:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
12-03-2024 23:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
12-03-2024 23:00;Winter;1;Gas Boiler 2;2.03;67.67;87.97;1136.80
12-03-2024 23:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 00:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 00:00;Winter;1;Gas Boiler 2;2.08;69.33;90.13;1164.80
13-03-2024 00:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 01:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 01:00;Winter;1;Gas Boiler 2;2.18;72.67;94.47;1220.80
13-03-2024 01:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 02:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 02:00;Winter;1;Gas Boiler 2;2.26;75.33;97.93;1265.60
13-03-2024 02:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 03:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 03:00;Winter;1;Gas Boiler 2;2.39;79.67;103.57;1338.40
13-03-2024 03:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 04:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 04:00;Winter;1;Gas Boiler 2;2.96;98.67;128.27;1657.60
13-03-2024 04:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 05:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 05:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
13-03-2024 05:00;Winter;2;Oil Boiler 1;0.09;2.25;7.42;60.30
13-03-2024 06:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 06:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
13-03-2024 06:00;Winter;2;Oil Boiler 1;0.34;8.50;28.05;227.80
13-03-2024 07:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 07:00;Winter;1;Gas Boiler 2;2.84;94.67;123.07;1590.40
13-03-2024 07:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 08:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 08:00;Winter;1;Gas Boiler 2;2.94;98.00;127.40;1646.40
13-03-2024 08:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 09:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 09:00;Winter;1;Gas Boiler 2;2.86;95.33;123.93;1601.60
13-03-2024 09:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 10:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 10:00;Winter;1;Gas Boiler 2;2.73;91.00;118.30;1528.80
13-03-2024 10:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 11:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 11:00;Winter;1;Gas Boiler 2;2.46;82.00;106.60;1377.60
13-03-2024 11:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 12:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 12:00;Winter;1;Gas Boiler 2;2.21;73.67;95.77;1237.60
13-03-2024 12:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 13:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 13:00;Winter;1;Gas Boiler 2;2.26;75.33;97.93;1265.60
13-03-2024 13:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 14:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 14:00;Winter;1;Gas Boiler 2;2.34;78.00;101.40;1310.40
13-03-2024 14:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 15:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 15:00;Winter;1;Gas Boiler 2;2.66;88.67;115.27;1489.60
13-03-2024 15:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 16:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 16:00;Winter;1;Gas Boiler 2;2.71;90.33;117.43;1517.60
13-03-2024 16:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 17:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 17:00;Winter;1;Gas Boiler 2;2.81;93.67;121.77;1573.60
13-03-2024 17:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 18:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 18:00;Winter;1;Gas Boiler 2;2.47;82.33;107.03;1383.20
13-03-2024 18:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 19:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 19:00;Winter;1;Gas Boiler 2;2.26;75.33;97.93;1265.60
13-03-2024 19:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 20:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 20:00;Winter;1;Gas Boiler 2;2.20;73.33;95.33;1232.00
13-03-2024 20:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 21:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 21:00;Winter;1;Gas Boiler 2;2.22;74.00;96.20;1243.20
13-03-2024 21:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 22:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 22:00;Winter;1;Gas Boiler 2;2.15;71.67;93.17;1204.00
13-03-2024 22:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
13-03-2024 23:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
13-03-2024 23:00;Winter;1;Gas Boiler 2;2.19;73.00;94.90;1226.40
13-03-2024 23:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
14-03-2024 00:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
14-03-2024 00:00;Winter;1;Gas Boiler 2;2.15;71.67;93.17;1204.00
14-03-2024 00:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
14-03-2024 01:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
14-03-2024 01:00;Winter;1;Gas Boiler 2;2.33;77.67;100.97;1304.80
14-03-2024 01:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
14-03-2024 02:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
14-03-2024 02:00;Winter;1;Gas Boiler 2;2.32;77.33;100.53;1299.20
14-03-2024 02:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
14-03-2024 03:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
14-03-2024 03:00;Winter;1;Gas Boiler 2;2.38;79.33;103.13;1332.80
14-03-2024 03:00;Winter;2;Oil Boiler 1;0.00;0.00;0.00;0.00
14-03-2024 04:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
14-03-2024 04:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
14-03-2024 04:00;Winter;2;Oil Boiler 1;0.02;0.50;1.65;13.40
14-03-2024 05:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
14-03-2024 05:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
14-03-2024 05:00;Winter;2;Oil Boiler 1;0.21;5.25;17.32;140.70
14-03-2024 06:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
14-03-2024 06:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
